ano,sem_epidem,uf,sexo,casos,quantidade
2014,13,SC,Feminino,Casos sem informação laboratorial,0
2014,13,SC,Feminino,Casos sem teste laboratorial,0
2014,14,SC,Feminino,Testes positivos,0
2014,14,SC,Feminino,Testes negativos,10
2014,14,SC,Feminino,Casos aguardando resultado,0
2014,14,SC,Feminino,Casos sem informação laboratorial,0
2014,14,SC,Feminino,Casos sem teste laboratorial,0
2014,16,SC,Feminino,Testes positivos,0
2014,16,SC,Feminino,Testes negativos,12
2014,16,SC,Feminino,Casos aguardando resultado,0
2014,16,SC,Feminino,Casos sem informação laboratorial,0
2014,16,SC,Feminino,Casos sem teste laboratorial,0
2015,14,SC,Feminino,Testes positivos,0
2015,14,SC,Feminino,Testes negativos,10
2015,14,SC,Feminino,Casos aguardando resultado,0
2015,14,SC,Feminino,Casos sem informação laboratorial,0
2015,14,SC,Feminino,Casos sem teste laboratorial,0
2016,11,SC,Feminino,Testes positivos,9
2016,11,SC,Feminino,Testes negativos,4
2016,11,SC,Feminino,Casos aguardando resultado,0
2016,11,SC,Feminino,Casos sem informação laboratorial,0
2016,11,SC,Feminino,Casos sem teste laboratorial,0
2016,12,SC,Feminino,Testes positivos,13
2016,12,SC,Feminino,Testes negativos,10
2016,12,SC,Feminino,Casos aguardando resultado,0
2016,12,SC,Feminino,Casos sem informação laboratorial,1
2016,12,SC,Feminino,Casos sem teste laboratorial,0
2016,13,SC,Feminino,Testes positivos,35
2016,13,SC,Feminino,Testes negativos,40
2016,13,SC,Feminino,Casos aguardando resultado,0
2016,13,SC,Feminino,Casos sem informação laboratorial,2
2016,13,SC,Feminino,Casos sem teste laboratorial,0
2016,14,SC,Feminino,Testes positivos,25
2016,14,SC,Feminino,Testes negativos,40
2016,14,SC,Feminino,Casos aguardando resultado,0
2016,14,SC,Feminino,Casos sem informação laboratorial,3
2016,14,SC,Feminino,Casos sem teste laboratorial,0
2016,15,SC,Feminino,Testes positivos,38
2016,15,SC,Feminino,Testes negativos,34
2016,15,SC,Feminino,Casos aguardando resultado,0
2016,15,SC,Feminino,Casos sem informação laboratorial,2
2016,15,SC,Feminino,Casos sem teste laboratorial,0
2016,16,SC,Feminino,Testes positivos,26
2016,16,SC,Feminino,Testes negativos,36
2016,16,SC,Feminino,Casos aguardando resultado,0
2016,16,SC,Feminino,Casos sem informação laboratorial,4
2016,16,SC,Feminino,Casos sem teste laboratorial,0
2017,14,SC,Feminino,Testes positivos,4
2017,14,SC,Feminino,Testes negativos,5
2017,14,SC,Feminino,Casos aguardando resultado,0
2017,14,SC,Feminino,Casos sem informação laboratorial,1
2017,14,SC,Feminino,Casos sem teste laboratorial,0
2017,15,SC,Feminino,Testes positivos,1
2017,15,SC,Feminino,Testes negativos,8
2017,15,SC,Feminino,Casos aguardando resultado,0
2017,15,SC,Feminino,Casos sem informação laboratorial,0
2017,15,SC,Feminino,Casos sem teste laboratorial,0
2017,16,SC,Feminino,Testes positivos,15
2017,16,SC,Feminino,Testes negativos,6
2017,16,SC,Feminino,Casos aguardando resultado,0
2017,16,SC,Feminino,Casos sem informação laboratorial,1
2017,16,SC,Feminino,Casos sem teste laboratorial,0
2018,14,SC,Feminino,Testes positivos,4
2018,14,SC,Feminino,Testes negativos,8
2018,14,SC,Feminino,Casos aguardando resultado,0
2018,14,SC,Feminino,Casos sem informação laboratorial,0
2018,14,SC,Feminino,Casos sem teste laboratorial,0
2018,15,SC,Feminino,Testes positivos,6
2018,15,SC,Feminino,Testes negativos,8
2018,15,SC,Feminino,Casos aguardando resultado,0
2018,15,SC,Feminino,Casos sem informação laboratorial,0
2018,15,SC,Feminino,Casos sem teste laboratorial,0
2018,16,SC,Feminino,Testes positivos,6
2018,16,SC,Feminino,Testes negativos,8
2018,16,SC,Feminino,Casos aguardando resultado,0
2018,16,SC,Feminino,Casos sem informação laboratorial,3
2018,16,SC,Feminino,Casos sem teste laboratorial,0
2019,10,SC,Feminino,Testes positivos,1
2019,10,SC,Feminino,Testes negativos,7
2019,10,SC,Feminino,Casos aguardando resultado,0
2019,10,SC,Feminino,Casos sem informação laboratorial,0
2019,10,SC,Feminino,Casos sem teste laboratorial,0
2019,12,SC,Feminino,Testes positivos,6
2019,12,SC,Feminino,Testes negativos,7
2019,12,SC,Feminino,Casos aguardando resultado,0
2019,12,SC,Feminino,Casos sem informação laboratorial,0
2019,12,SC,Feminino,Casos sem teste laboratorial,0
2019,13,SC,Feminino,Testes positivos,1
2019,13,SC,Feminino,Testes negativos,7
2019,13,SC,Feminino,Casos aguardando resultado,0
2019,13,SC,Feminino,Casos sem informação laboratorial,0
2019,13,SC,Feminino,Casos sem teste laboratorial,0
2019,14,SC,Feminino,Testes positivos,8
2019,14,SC,Feminino,Testes negativos,6
2019,14,SC,Feminino,Casos aguardando resultado,0
2019,14,SC,Feminino,Casos sem informação laboratorial,0
2019,14,SC,Feminino,Casos sem teste laboratorial,0
2019,15,SC,Feminino,Testes positivos,6
2019,15,SC,Feminino,Testes negativos,6
2019,15,SC,Feminino,Casos aguardando resultado,0
2019,15,SC,Feminino,Casos sem informação laboratorial,0
2019,15,SC,Feminino,Casos sem teste laboratorial,1
2019,16,SC,Feminino,Testes positivos,13
2019,16,SC,Feminino,Testes negativos,6
2019,16,SC,Feminino,Casos aguardando resultado,0
2019,16,SC,Feminino,Casos sem informação laboratorial,0
2019,16,SC,Feminino,Casos sem teste laboratorial,1
2020,9,SC,Feminino,Testes positivos,3
2020,9,SC,Feminino,Testes negativos,6
2020,9,SC,Feminino,Casos aguardando resultado,0
2020,9,SC,Feminino,Casos sem informação laboratorial,0
2020,9,SC,Feminino,Casos sem teste laboratorial,0
2020,10,SC,Feminino,Testes positivos,1
2020,10,SC,Feminino,Testes negativos,7
2020,10,SC,Feminino,Casos aguardando resultado,0
2020,10,SC,Feminino,Casos sem informação laboratorial,0
2020,10,SC,Feminino,Casos sem teste laboratorial,0
2020,11,SC,Feminino,Testes positivos,11
2020,11,SC,Feminino,Testes negativos,16
2020,11,SC,Feminino,Casos aguardando resultado,8
2020,11,SC,Feminino,Casos sem informação laboratorial,0
2020,11,SC,Feminino,Casos sem teste laboratorial,3
2020,12,SC,Feminino,Testes positivos,25
2020,12,SC,Feminino,Testes negativos,40
2020,12,SC,Feminino,Casos aguardando resultado,36
2020,12,SC,Feminino,Casos sem informação laboratorial,1
2020,12,SC,Feminino,Casos sem teste laboratorial,2
2020,13,SC,Feminino,Testes positivos,14
2020,13,SC,Feminino,Testes negativos,45
2020,13,SC,Feminino,Casos aguardando resultado,34
2020,13,SC,Feminino,Casos sem informação laboratorial,1
2020,13,SC,Feminino,Casos sem teste laboratorial,0
2020,14,SC,Feminino,Testes positivos,7
2020,14,SC,Feminino,Testes negativos,26
2020,14,SC,Feminino,Casos aguardando resultado,21
2020,14,SC,Feminino,Casos sem informação laboratorial,4
2020,14,SC,Feminino,Casos sem teste laboratorial,0
2020,15,SC,Feminino,Testes positivos,2
2020,15,SC,Feminino,Testes negativos,17
2020,15,SC,Feminino,Casos aguardando resultado,26
2020,15,SC,Feminino,Casos sem informação laboratorial,3
2020,15,SC,Feminino,Casos sem teste laboratorial,1
2020,16,SC,Feminino,Testes positivos,1
2020,16,SC,Feminino,Testes negativos,6
2020,16,SC,Feminino,Casos aguardando resultado,28
2020,16,SC,Feminino,Casos sem informação laboratorial,2
2020,16,SC,Feminino,Casos sem teste laboratorial,0
2010,10,RS,Feminino,Testes positivos,0
2010,10,RS,Feminino,Testes negativos,7
2010,10,RS,Feminino,Casos aguardando resultado,0
2010,10,RS,Feminino,Casos sem informação laboratorial,2
2010,10,RS,Feminino,Casos sem teste laboratorial,0
2010,11,RS,Feminino,Testes positivos,0
2010,11,RS,Feminino,Testes negativos,8
2010,11,RS,Feminino,Casos aguardando resultado,0
2010,11,RS,Feminino,Casos sem informação laboratorial,1
2010,11,RS,Feminino,Casos sem teste laboratorial,0
2013,12,RS,Feminino,Testes positivos,0
2013,12,RS,Feminino,Testes negativos,7
2013,12,RS,Feminino,Casos aguardando resultado,0
2013,12,RS,Feminino,Casos sem informação laboratorial,1
2013,12,RS,Feminino,Casos sem teste laboratorial,0
2013,14,RS,Feminino,Testes positivos,2
2013,14,RS,Feminino,Testes negativos,8
2013,14,RS,Feminino,Casos aguardando resultado,0
2013,14,RS,Feminino,Casos sem informação laboratorial,0
2013,14,RS,Feminino,Casos sem teste laboratorial,0
2013,15,RS,Feminino,Testes positivos,2
2013,15,RS,Feminino,Testes negativos,5
2013,15,RS,Feminino,Casos aguardando resultado,0
2013,15,RS,Feminino,Casos sem informação laboratorial,5
2013,15,RS,Feminino,Casos sem teste laboratorial,0
2013,16,RS,Feminino,Testes positivos,12
2013,16,RS,Feminino,Testes negativos,16
2013,16,RS,Feminino,Casos aguardando resultado,0
2013,16,RS,Feminino,Casos sem informação laboratorial,7
2013,16,RS,Feminino,Casos sem teste laboratorial,0
2014,7,RS,Feminino,Testes positivos,0
2014,7,RS,Feminino,Testes negativos,8
2014,7,RS,Feminino,Casos aguardando resultado,0
2014,7,RS,Feminino,Casos sem informação laboratorial,0
2014,7,RS,Feminino,Casos sem teste laboratorial,0
2015,5,RS,Feminino,Testes positivos,0
2015,5,RS,Feminino,Testes negativos,8
2015,5,RS,Feminino,Casos aguardando resultado,0
2015,5,RS,Feminino,Casos sem informação laboratorial,0
2015,5,RS,Feminino,Casos sem teste laboratorial,0
2015,9,RS,Feminino,Testes positivos,1
2015,9,RS,Feminino,Testes negativos,8
2015,9,RS,Feminino,Casos aguardando resultado,0
2015,9,RS,Feminino,Casos sem informação laboratorial,0
2015,9,RS,Feminino,Casos sem teste laboratorial,0
2015,10,RS,Feminino,Testes positivos,2
2015,10,RS,Feminino,Testes negativos,7
2015,10,RS,Feminino,Casos aguardando resultado,0
2015,10,RS,Feminino,Casos sem informação laboratorial,0
2015,10,RS,Feminino,Casos sem teste laboratorial,0
2015,11,RS,Feminino,Testes positivos,5
2015,11,RS,Feminino,Testes negativos,6
2015,11,RS,Feminino,Casos aguardando resultado,0
2015,11,RS,Feminino,Casos sem informação laboratorial,1
2015,11,RS,Feminino,Casos sem teste laboratorial,0
2015,12,RS,Feminino,Testes positivos,3
2015,12,RS,Feminino,Testes negativos,12
2015,12,RS,Feminino,Casos aguardando resultado,0
2015,12,RS,Feminino,Casos sem informação laboratorial,0
2015,12,RS,Feminino,Casos sem teste laboratorial,0
2015,13,RS,Feminino,Testes positivos,5
2015,13,RS,Feminino,Testes negativos,8
2015,13,RS,Feminino,Casos aguardando resultado,0
2015,13,RS,Feminino,Casos sem informação laboratorial,0
2015,13,RS,Feminino,Casos sem teste laboratorial,0
2015,14,RS,Feminino,Testes positivos,6
2015,14,RS,Feminino,Testes negativos,8
2015,14,RS,Feminino,Casos aguardando resultado,0
2015,14,RS,Feminino,Casos sem informação laboratorial,1
2015,14,RS,Feminino,Casos sem teste laboratorial,0
2015,15,RS,Feminino,Testes positivos,2
2015,15,RS,Feminino,Testes negativos,5
2015,15,RS,Feminino,Casos aguardando resultado,0
2015,15,RS,Feminino,Casos sem informação laboratorial,1
2015,15,RS,Feminino,Casos sem teste laboratorial,0
2015,16,RS,Feminino,Testes positivos,3
2015,16,RS,Feminino,Testes negativos,11
2015,16,RS,Feminino,Casos aguardando resultado,0
2015,16,RS,Feminino,Casos sem informação laboratorial,0
2015,16,RS,Feminino,Casos sem teste laboratorial,0
2016,2,RS,Feminino,Testes positivos,0
2016,2,RS,Feminino,Testes negativos,8
2016,2,RS,Feminino,Casos aguardando resultado,0
2016,2,RS,Feminino,Casos sem informação laboratorial,0
2016,2,RS,Feminino,Casos sem teste laboratorial,0
2016,5,RS,Feminino,Testes positivos,2
2016,5,RS,Feminino,Testes negativos,5
2016,5,RS,Feminino,Casos aguardando resultado,0
2016,5,RS,Feminino,Casos sem informação laboratorial,1
2016,5,RS,Feminino,Casos sem teste laboratorial,0
2016,10,RS,Feminino,Testes positivos,1
2016,10,RS,Feminino,Testes negativos,11
2016,10,RS,Feminino,Casos aguardando resultado,0
2016,10,RS,Feminino,Casos sem informação laboratorial,0
2016,10,RS,Feminino,Casos sem teste laboratorial,0
2016,11,RS,Feminino,Testes positivos,3
2016,11,RS,Feminino,Testes negativos,7
2016,11,RS,Feminino,Casos aguardando resultado,0
2016,11,RS,Feminino,Casos sem informação laboratorial,0
2016,11,RS,Feminino,Casos sem teste laboratorial,0
2016,12,RS,Feminino,Testes positivos,7
2016,12,RS,Feminino,Testes negativos,16
2016,12,RS,Feminino,Casos aguardando resultado,0
2016,12,RS,Feminino,Casos sem informação laboratorial,0
2016,12,RS,Feminino,Casos sem teste laboratorial,0
2016,13,RS,Feminino,Testes positivos,27
2016,13,RS,Feminino,Testes negativos,15
2016,13,RS,Feminino,Casos aguardando resultado,0
2016,13,RS,Feminino,Casos sem informação laboratorial,2
2016,13,RS,Feminino,Casos sem teste laboratorial,1
2016,14,RS,Feminino,Testes positivos,50
2016,14,RS,Feminino,Testes negativos,26
2016,14,RS,Feminino,Casos aguardando resultado,0
2016,14,RS,Feminino,Casos sem informação laboratorial,3
2016,14,RS,Feminino,Casos sem teste laboratorial,0
2016,15,RS,Feminino,Testes positivos,53
2016,15,RS,Feminino,Testes negativos,26
2016,15,RS,Feminino,Casos aguardando resultado,0
2016,15,RS,Feminino,Casos sem informação laboratorial,4
2016,15,RS,Feminino,Casos sem teste laboratorial,3
2016,16,RS,Feminino,Testes positivos,65
2016,16,RS,Feminino,Testes negativos,32
2016,16,RS,Feminino,Casos aguardando resultado,0
2016,16,RS,Feminino,Casos sem informação laboratorial,6
2016,16,RS,Feminino,Casos sem teste laboratorial,2
2017,1,RS,Feminino,Testes positivos,2
2017,1,RS,Feminino,Testes negativos,6
2017,1,RS,Feminino,Casos aguardando resultado,0
2017,1,RS,Feminino,Casos sem informação laboratorial,1
2017,1,RS,Feminino,Casos sem teste laboratorial,1
2017,5,RS,Feminino,Testes positivos,3
2017,5,RS,Feminino,Testes negativos,7
2017,5,RS,Feminino,Casos aguardando resultado,0
2017,5,RS,Feminino,Casos sem informação laboratorial,0
2017,5,RS,Feminino,Casos sem teste laboratorial,1
2017,8,RS,Feminino,Testes positivos,1
2017,8,RS,Feminino,Testes negativos,12
2017,8,RS,Feminino,Casos aguardando resultado,0
2017,8,RS,Feminino,Casos sem informação laboratorial,1
2017,8,RS,Feminino,Casos sem teste laboratorial,0
2017,9,RS,Feminino,Testes positivos,0
2017,9,RS,Feminino,Testes negativos,8
2017,9,RS,Feminino,Casos aguardando resultado,0
2017,9,RS,Feminino,Casos sem informação laboratorial,0
2017,9,RS,Feminino,Casos sem teste laboratorial,0
2017,10,RS,Feminino,Testes positivos,2
2017,10,RS,Feminino,Testes negativos,9
2017,10,RS,Feminino,Casos aguardando resultado,0
2017,10,RS,Feminino,Casos sem informação laboratorial,0
2017,10,RS,Feminino,Casos sem teste laboratorial,0
2017,11,RS,Feminino,Testes positivos,2
2017,11,RS,Feminino,Testes negativos,13
2017,11,RS,Feminino,Casos aguardando resultado,0
2017,11,RS,Feminino,Casos sem informação laboratorial,0
2017,11,RS,Feminino,Casos sem teste laboratorial,0
2017,12,RS,Feminino,Testes positivos,1
2017,12,RS,Feminino,Testes negativos,14
2017,12,RS,Feminino,Casos aguardando resultado,0
2017,12,RS,Feminino,Casos sem informação laboratorial,2
2017,12,RS,Feminino,Casos sem teste laboratorial,0
2017,13,RS,Feminino,Testes positivos,0
2017,13,RS,Feminino,Testes negativos,12
2017,13,RS,Feminino,Casos aguardando resultado,0
2017,13,RS,Feminino,Casos sem informação laboratorial,2
2017,13,RS,Feminino,Casos sem teste laboratorial,0
2017,14,RS,Feminino,Testes positivos,3
2017,14,RS,Feminino,Testes negativos,8
2017,14,RS,Feminino,Casos aguardando resultado,0
2017,14,RS,Feminino,Casos sem informação laboratorial,0
2017,14,RS,Feminino,Casos sem teste laboratorial,0
2017,15,RS,Feminino,Testes positivos,2
2017,15,RS,Feminino,Testes negativos,8
2017,15,RS,Feminino,Casos aguardando resultado,0
2017,15,RS,Feminino,Casos sem informação laboratorial,0
2017,15,RS,Feminino,Casos sem teste laboratorial,0
2017,16,RS,Feminino,Testes positivos,7
2017,16,RS,Feminino,Testes negativos,11
2017,16,RS,Feminino,Casos aguardando resultado,0
2017,16,RS,Feminino,Casos sem informação laboratorial,0
2017,16,RS,Feminino,Casos sem teste laboratorial,0
2018,2,RS,Feminino,Testes positivos,1
2018,2,RS,Feminino,Testes negativos,10
2018,2,RS,Feminino,Casos aguardando resultado,0
2018,2,RS,Feminino,Casos sem informação laboratorial,0
2018,2,RS,Feminino,Casos sem teste laboratorial,0
2018,3,RS,Feminino,Testes positivos,0
2018,3,RS,Feminino,Testes negativos,9
2018,3,RS,Feminino,Casos aguardando resultado,0
2018,3,RS,Feminino,Casos sem informação laboratorial,2
2018,3,RS,Feminino,Casos sem teste laboratorial,0
2018,9,RS,Feminino,Testes positivos,1
2018,9,RS,Feminino,Testes negativos,6
2018,9,RS,Feminino,Casos aguardando resultado,0
2018,9,RS,Feminino,Casos sem informação laboratorial,1
2018,9,RS,Feminino,Casos sem teste laboratorial,0
2018,10,RS,Feminino,Testes positivos,2
2018,10,RS,Feminino,Testes negativos,7
2018,10,RS,Feminino,Casos aguardando resultado,0
2018,10,RS,Feminino,Casos sem informação laboratorial,1
2018,10,RS,Feminino,Casos sem teste laboratorial,0
2018,11,RS,Feminino,Testes positivos,0
2018,11,RS,Feminino,Testes negativos,8
2018,11,RS,Feminino,Casos aguardando resultado,0
2018,11,RS,Feminino,Casos sem informação laboratorial,1
2018,11,RS,Feminino,Casos sem teste laboratorial,0
2018,12,RS,Feminino,Testes positivos,1
2018,12,RS,Feminino,Testes negativos,16
2018,12,RS,Feminino,Casos aguardando resultado,0
2018,12,RS,Feminino,Casos sem informação laboratorial,1
2018,12,RS,Feminino,Casos sem teste laboratorial,1
2018,13,RS,Feminino,Testes positivos,2
2018,13,RS,Feminino,Testes negativos,12
2018,13,RS,Feminino,Casos aguardando resultado,0
2018,13,RS,Feminino,Casos sem informação laboratorial,0
2018,13,RS,Feminino,Casos sem teste laboratorial,0
2018,14,RS,Feminino,Testes positivos,1
2018,14,RS,Feminino,Testes negativos,9
2018,14,RS,Feminino,Casos aguardando resultado,0
2018,14,RS,Feminino,Casos sem informação laboratorial,1
2018,14,RS,Feminino,Casos sem teste laboratorial,0
2018,15,RS,Feminino,Testes positivos,0
2018,15,RS,Feminino,Testes negativos,7
2018,15,RS,Feminino,Casos aguardando resultado,0
2018,15,RS,Feminino,Casos sem informação laboratorial,0
2018,15,RS,Feminino,Casos sem teste laboratorial,1
2018,16,RS,Feminino,Testes positivos,2
2018,16,RS,Feminino,Testes negativos,7
2018,16,RS,Feminino,Casos aguardando resultado,0
2018,16,RS,Feminino,Casos sem informação laboratorial,0
2018,16,RS,Feminino,Casos sem teste laboratorial,0
2019,12,RS,Feminino,Testes positivos,1
2019,12,RS,Feminino,Testes negativos,7
2019,12,RS,Feminino,Casos aguardando resultado,0
2019,12,RS,Feminino,Casos sem informação laboratorial,0
2019,12,RS,Feminino,Casos sem teste laboratorial,1
2019,13,RS,Feminino,Testes positivos,2
2019,13,RS,Feminino,Testes negativos,7
2019,13,RS,Feminino,Casos aguardando resultado,0
2019,13,RS,Feminino,Casos sem informação laboratorial,0
2019,13,RS,Feminino,Casos sem teste laboratorial,0
2019,14,RS,Feminino,Testes positivos,1
2019,14,RS,Feminino,Testes negativos,12
2019,14,RS,Feminino,Casos aguardando resultado,0
2019,14,RS,Feminino,Casos sem informação laboratorial,0
2019,14,RS,Feminino,Casos sem teste laboratorial,0
2019,15,RS,Feminino,Testes positivos,5
2019,15,RS,Feminino,Testes negativos,11
2019,15,RS,Feminino,Casos aguardando resultado,0
2019,15,RS,Feminino,Casos sem informação laboratorial,0
2019,15,RS,Feminino,Casos sem teste laboratorial,0
2019,16,RS,Feminino,Testes positivos,4
2019,16,RS,Feminino,Testes negativos,11
2019,16,RS,Feminino,Casos aguardando resultado,0
2019,16,RS,Feminino,Casos sem informação laboratorial,0
2019,16,RS,Feminino,Casos sem teste laboratorial,0
2020,1,RS,Feminino,Testes positivos,2
