ano,sem_epidem,uf,sexo,virus,quantidade
2009,5,BA,Feminino,"Influenza A, B",0
2009,5,BA,Feminino,SARS_CoV_2,0
2009,5,BA,Feminino,VSR,0
2009,5,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,5,BA,Feminino,Adenovirus,0
2009,6,BA,Feminino,"Influenza A, B",0
2009,6,BA,Feminino,SARS_CoV_2,0
2009,6,BA,Feminino,VSR,0
2009,6,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,6,BA,Feminino,Adenovirus,0
2009,7,BA,Feminino,"Influenza A, B",0
2009,7,BA,Feminino,SARS_CoV_2,0
2009,7,BA,Feminino,VSR,0
2009,7,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,7,BA,Feminino,Adenovirus,0
2009,8,BA,Feminino,"Influenza A, B",0
2009,8,BA,Feminino,SARS_CoV_2,0
2009,8,BA,Feminino,VSR,0
2009,8,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,8,BA,Feminino,Adenovirus,0
2009,9,BA,Feminino,"Influenza A, B",0
2009,9,BA,Feminino,SARS_CoV_2,0
2009,9,BA,Feminino,VSR,0
2009,9,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,9,BA,Feminino,Adenovirus,0
2009,10,BA,Feminino,"Influenza A, B",0
2009,10,BA,Feminino,SARS_CoV_2,0
2009,10,BA,Feminino,VSR,0
2009,10,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,10,BA,Feminino,Adenovirus,0
2009,11,BA,Feminino,"Influenza A, B",0
2009,11,BA,Feminino,SARS_CoV_2,0
2009,11,BA,Feminino,VSR,0
2009,11,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,11,BA,Feminino,Adenovirus,0
2009,12,BA,Feminino,"Influenza A, B",0
2009,12,BA,Feminino,SARS_CoV_2,0
2009,12,BA,Feminino,VSR,0
2009,12,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,12,BA,Feminino,Adenovirus,0
2009,13,BA,Feminino,"Influenza A, B",0
2009,13,BA,Feminino,SARS_CoV_2,0
2009,13,BA,Feminino,VSR,0
2009,13,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,13,BA,Feminino,Adenovirus,0
2009,14,BA,Feminino,"Influenza A, B",0
2009,14,BA,Feminino,SARS_CoV_2,0
2009,14,BA,Feminino,VSR,0
2009,14,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,14,BA,Feminino,Adenovirus,0
2009,15,BA,Feminino,"Influenza A, B",0
2009,15,BA,Feminino,SARS_CoV_2,0
2009,15,BA,Feminino,VSR,0
2009,15,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,15,BA,Feminino,Adenovirus,0
2009,16,BA,Feminino,"Influenza A, B",0
2009,16,BA,Feminino,SARS_CoV_2,0
2009,16,BA,Feminino,VSR,0
2009,16,BA,Feminino,"Parainfluenza 1, 2, 3",0
2009,16,BA,Feminino,Adenovirus,0
2010,2,BA,Feminino,"Influenza A, B",0
2010,2,BA,Feminino,SARS_CoV_2,0
2010,2,BA,Feminino,VSR,0
2010,2,BA,Feminino,"Parainfluenza 1, 2, 3",0
2010,2,BA,Feminino,Adenovirus,0
2010,3,BA,Feminino,"Influenza A, B",0
2010,3,BA,Feminino,SARS_CoV_2,0
2010,3,BA,Feminino,VSR,0
2010,3,BA,Feminino,"Parainfluenza 1, 2, 3",0
2010,3,BA,Feminino,Adenovirus,0
2010,4,BA,Feminino,"Influenza A, B",0
2010,4,BA,Feminino,SARS_CoV_2,0
2010,4,BA,Feminino,VSR,0
2010,4,BA,Feminino,"Parainfluenza 1, 2, 3",0
2010,4,BA,Feminino,Adenovirus,0
2010,5,BA,Feminino,"Influenza A, B",0
2010,5,BA,Feminino,SARS_CoV_2,0
2010,5,BA,Feminino,VSR,0
2010,5,BA,Feminino,"Parainfluenza 1, 2, 3",0
2010,5,BA,Feminino,Adenovirus,0
2010,7,BA,Feminino,"Influenza A, B",0
2010,7,BA,Feminino,SARS_CoV_2,0
2010,7,BA,Feminino,VSR,0
2010,7,BA,Feminino,"Parainfluenza 1, 2, 3",0
2010,7,BA,Feminino,Adenovirus,0
2010,8,BA,Feminino,"Influenza A, B",0
2010,8,BA,Feminino,SARS_CoV_2,0
2010,8,BA,Feminino,VSR,0
2010,8,BA,Feminino,"Parainfluenza 1, 2, 3",0
2010,8,BA,Feminino,Adenovirus,0
2010,9,BA,Feminino,"Influenza A, B",0
2010,9,BA,Feminino,SARS_CoV_2,0
2010,9,BA,Feminino,VSR,0
2010,9,BA,Feminino,"Parainfluenza 1, 2, 3",0
2010,9,BA,Feminino,Adenovirus,0
2011,1,BA,Feminino,"Influenza A, B",0
2011,1,BA,Feminino,SARS_CoV_2,0
2011,1,BA,Feminino,VSR,0
2011,1,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,1,BA,Feminino,Adenovirus,0
2011,2,BA,Feminino,"Influenza A, B",0
2011,2,BA,Feminino,SARS_CoV_2,0
2011,2,BA,Feminino,VSR,0
2011,2,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,2,BA,Feminino,Adenovirus,0
2011,3,BA,Feminino,"Influenza A, B",0
2011,3,BA,Feminino,SARS_CoV_2,0
2011,3,BA,Feminino,VSR,0
2011,3,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,3,BA,Feminino,Adenovirus,0
2011,5,BA,Feminino,"Influenza A, B",0
2011,5,BA,Feminino,SARS_CoV_2,0
2011,5,BA,Feminino,VSR,0
2011,5,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,5,BA,Feminino,Adenovirus,0
2011,6,BA,Feminino,"Influenza A, B",0
2011,6,BA,Feminino,SARS_CoV_2,0
2011,6,BA,Feminino,VSR,0
2011,6,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,6,BA,Feminino,Adenovirus,0
2011,7,BA,Feminino,"Influenza A, B",0
2011,7,BA,Feminino,SARS_CoV_2,0
2011,7,BA,Feminino,VSR,0
2011,7,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,7,BA,Feminino,Adenovirus,0
2011,8,BA,Feminino,"Influenza A, B",0
2011,8,BA,Feminino,SARS_CoV_2,0
2011,8,BA,Feminino,VSR,0
2011,8,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,8,BA,Feminino,Adenovirus,0
2011,9,BA,Feminino,"Influenza A, B",0
2011,9,BA,Feminino,SARS_CoV_2,0
2011,9,BA,Feminino,VSR,0
2011,9,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,9,BA,Feminino,Adenovirus,0
2011,10,BA,Feminino,"Influenza A, B",0
2011,10,BA,Feminino,SARS_CoV_2,0
2011,10,BA,Feminino,VSR,0
2011,10,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,10,BA,Feminino,Adenovirus,0
2011,13,BA,Feminino,"Influenza A, B",0
2011,13,BA,Feminino,SARS_CoV_2,0
2011,13,BA,Feminino,VSR,0
2011,13,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,13,BA,Feminino,Adenovirus,0
2011,14,BA,Feminino,"Influenza A, B",0
2011,14,BA,Feminino,SARS_CoV_2,0
2011,14,BA,Feminino,VSR,0
2011,14,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,14,BA,Feminino,Adenovirus,0
2011,15,BA,Feminino,"Influenza A, B",0
2011,15,BA,Feminino,SARS_CoV_2,0
2011,15,BA,Feminino,VSR,0
2011,15,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,15,BA,Feminino,Adenovirus,0
2011,16,BA,Feminino,"Influenza A, B",0
2011,16,BA,Feminino,SARS_CoV_2,0
2011,16,BA,Feminino,VSR,0
2011,16,BA,Feminino,"Parainfluenza 1, 2, 3",0
2011,16,BA,Feminino,Adenovirus,0
2012,1,BA,Feminino,"Influenza A, B",0
2012,1,BA,Feminino,SARS_CoV_2,0
2012,1,BA,Feminino,VSR,0
2012,1,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,1,BA,Feminino,Adenovirus,0
2012,2,BA,Feminino,"Influenza A, B",0
2012,2,BA,Feminino,SARS_CoV_2,0
2012,2,BA,Feminino,VSR,0
2012,2,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,2,BA,Feminino,Adenovirus,0
2012,3,BA,Feminino,"Influenza A, B",0
2012,3,BA,Feminino,SARS_CoV_2,0
2012,3,BA,Feminino,VSR,0
2012,3,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,3,BA,Feminino,Adenovirus,0
2012,4,BA,Feminino,"Influenza A, B",0
2012,4,BA,Feminino,SARS_CoV_2,0
2012,4,BA,Feminino,VSR,0
2012,4,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,4,BA,Feminino,Adenovirus,0
2012,5,BA,Feminino,"Influenza A, B",0
2012,5,BA,Feminino,SARS_CoV_2,0
2012,5,BA,Feminino,VSR,0
2012,5,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,5,BA,Feminino,Adenovirus,0
2012,6,BA,Feminino,"Influenza A, B",0
2012,6,BA,Feminino,SARS_CoV_2,0
2012,6,BA,Feminino,VSR,0
2012,6,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,6,BA,Feminino,Adenovirus,0
2012,7,BA,Feminino,"Influenza A, B",0
2012,7,BA,Feminino,SARS_CoV_2,0
2012,7,BA,Feminino,VSR,0
2012,7,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,7,BA,Feminino,Adenovirus,0
2012,8,BA,Feminino,"Influenza A, B",0
2012,8,BA,Feminino,SARS_CoV_2,0
2012,8,BA,Feminino,VSR,0
2012,8,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,8,BA,Feminino,Adenovirus,0
2012,14,BA,Feminino,"Influenza A, B",0
2012,14,BA,Feminino,SARS_CoV_2,0
2012,14,BA,Feminino,VSR,0
2012,14,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,14,BA,Feminino,Adenovirus,0
2012,16,BA,Feminino,"Influenza A, B",0
2012,16,BA,Feminino,SARS_CoV_2,0
2012,16,BA,Feminino,VSR,0
2012,16,BA,Feminino,"Parainfluenza 1, 2, 3",0
2012,16,BA,Feminino,Adenovirus,0
2013,2,BA,Feminino,"Influenza A, B",0
2013,2,BA,Feminino,SARS_CoV_2,0
2013,2,BA,Feminino,VSR,0
2013,2,BA,Feminino,"Parainfluenza 1, 2, 3",0
2013,2,BA,Feminino,Adenovirus,0
2013,3,BA,Feminino,"Influenza A, B",0
2013,3,BA,Feminino,SARS_CoV_2,0
2013,3,BA,Feminino,VSR,0
2013,3,BA,Feminino,"Parainfluenza 1, 2, 3",0
2013,3,BA,Feminino,Adenovirus,0
2013,4,BA,Feminino,"Influenza A, B",0
2013,4,BA,Feminino,SARS_CoV_2,0
2013,4,BA,Feminino,VSR,0
2013,4,BA,Feminino,"Parainfluenza 1, 2, 3",0
2013,4,BA,Feminino,Adenovirus,0
2013,5,BA,Feminino,"Influenza A, B",0
2013,5,BA,Feminino,SARS_CoV_2,0
2013,5,BA,Feminino,VSR,0
2013,5,BA,Feminino,"Parainfluenza 1, 2, 3",0
2013,5,BA,Feminino,Adenovirus,0
2013,11,BA,Feminino,"Influenza A, B",0
2013,11,BA,Feminino,SARS_CoV_2,0
2013,11,BA,Feminino,VSR,0
2013,11,BA,Feminino,"Parainfluenza 1, 2, 3",0
2013,11,BA,Feminino,Adenovirus,0
2013,13,BA,Feminino,"Influenza A, B",0
2013,13,BA,Feminino,SARS_CoV_2,0
2013,13,BA,Feminino,VSR,0
2013,13,BA,Feminino,"Parainfluenza 1, 2, 3",0
2013,13,BA,Feminino,Adenovirus,0
2014,1,BA,Feminino,"Influenza A, B",0
2014,1,BA,Feminino,SARS_CoV_2,0
2014,1,BA,Feminino,VSR,0
2014,1,BA,Feminino,"Parainfluenza 1, 2, 3",0
2014,1,BA,Feminino,Adenovirus,0
2014,2,BA,Feminino,"Influenza A, B",0
2014,2,BA,Feminino,SARS_CoV_2,0
2014,2,BA,Feminino,VSR,0
2014,2,BA,Feminino,"Parainfluenza 1, 2, 3",0
2014,2,BA,Feminino,Adenovirus,0
2014,4,BA,Feminino,"Influenza A, B",0
2014,4,BA,Feminino,SARS_CoV_2,0
2014,4,BA,Feminino,VSR,0
2014,4,BA,Feminino,"Parainfluenza 1, 2, 3",0
2014,4,BA,Feminino,Adenovirus,0
2014,7,BA,Feminino,"Influenza A, B",0
2014,7,BA,Feminino,SARS_CoV_2,0
2014,7,BA,Feminino,VSR,0
2014,7,BA,Feminino,"Parainfluenza 1, 2, 3",0
2014,7,BA,Feminino,Adenovirus,0
2014,8,BA,Feminino,"Influenza A, B",0
2014,8,BA,Feminino,SARS_CoV_2,0
2014,8,BA,Feminino,VSR,0
2014,8,BA,Feminino,"Parainfluenza 1, 2, 3",0
2014,8,BA,Feminino,Adenovirus,0
2014,11,BA,Feminino,"Influenza A, B",0
2014,11,BA,Feminino,SARS_CoV_2,0
2014,11,BA,Feminino,VSR,0
2014,11,BA,Feminino,"Parainfluenza 1, 2, 3",0
2014,11,BA,Feminino,Adenovirus,0
2015,5,BA,Feminino,"Influenza A, B",0
2015,5,BA,Feminino,SARS_CoV_2,0
2015,5,BA,Feminino,VSR,0
2015,5,BA,Feminino,"Parainfluenza 1, 2, 3",0
2015,5,BA,Feminino,Adenovirus,0
2016,2,BA,Feminino,"Influenza A, B",0
2016,2,BA,Feminino,SARS_CoV_2,0
2016,2,BA,Feminino,VSR,0
2016,2,BA,Feminino,"Parainfluenza 1, 2, 3",0
2016,2,BA,Feminino,Adenovirus,0
2016,3,BA,Feminino,"Influenza A, B",0
2016,3,BA,Feminino,SARS_CoV_2,0
2016,3,BA,Feminino,VSR,0
2016,3,BA,Feminino,"Parainfluenza 1, 2, 3",0
2016,3,BA,Feminino,Adenovirus,0
2017,2,BA,Feminino,"Influenza A, B",0
2017,2,BA,Feminino,SARS_CoV_2,0
2017,2,BA,Feminino,VSR,0
2017,2,BA,Feminino,"Parainfluenza 1, 2, 3",0
2017,2,BA,Feminino,Adenovirus,0
2017,5,BA,Feminino,"Influenza A, B",0
2017,5,BA,Feminino,SARS_CoV_2,0
2017,5,BA,Feminino,VSR,0
2017,5,BA,Feminino,"Parainfluenza 1, 2, 3",0
2017,5,BA,Feminino,Adenovirus,0
2018,1,BA,Feminino,"Influenza A, B",0
2018,1,BA,Feminino,SARS_CoV_2,0
2018,1,BA,Feminino,VSR,0
2018,1,BA,Feminino,"Parainfluenza 1, 2, 3",0
2018,1,BA,Feminino,Adenovirus,0
2009,1,MG,Feminino,"Influenza A, B",0
2009,1,MG,Feminino,SARS_CoV_2,0
2009,1,MG,Feminino,VSR,0
2009,1,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,1,MG,Feminino,Adenovirus,0
2009,2,MG,Feminino,"Influenza A, B",0
2009,2,MG,Feminino,SARS_CoV_2,0
2009,2,MG,Feminino,VSR,0
2009,2,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,2,MG,Feminino,Adenovirus,0
2009,3,MG,Feminino,"Influenza A, B",0
2009,3,MG,Feminino,SARS_CoV_2,0
2009,3,MG,Feminino,VSR,0
2009,3,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,3,MG,Feminino,Adenovirus,0
2009,4,MG,Feminino,"Influenza A, B",0
2009,4,MG,Feminino,SARS_CoV_2,0
2009,4,MG,Feminino,VSR,0
2009,4,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,4,MG,Feminino,Adenovirus,0
2009,5,MG,Feminino,"Influenza A, B",0
2009,5,MG,Feminino,SARS_CoV_2,0
2009,5,MG,Feminino,VSR,0
2009,5,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,5,MG,Feminino,Adenovirus,0
2009,6,MG,Feminino,"Influenza A, B",0
2009,6,MG,Feminino,SARS_CoV_2,0
2009,6,MG,Feminino,VSR,0
2009,6,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,6,MG,Feminino,Adenovirus,0
2009,7,MG,Feminino,"Influenza A, B",0
2009,7,MG,Feminino,SARS_CoV_2,0
2009,7,MG,Feminino,VSR,0
2009,7,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,7,MG,Feminino,Adenovirus,0
2009,8,MG,Feminino,"Influenza A, B",0
2009,8,MG,Feminino,SARS_CoV_2,0
2009,8,MG,Feminino,VSR,0
2009,8,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,8,MG,Feminino,Adenovirus,0
2009,9,MG,Feminino,"Influenza A, B",0
2009,9,MG,Feminino,SARS_CoV_2,0
2009,9,MG,Feminino,VSR,0
2009,9,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,9,MG,Feminino,Adenovirus,0
2009,10,MG,Feminino,"Influenza A, B",0
2009,10,MG,Feminino,SARS_CoV_2,0
2009,10,MG,Feminino,VSR,0
2009,10,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,10,MG,Feminino,Adenovirus,0
2009,11,MG,Feminino,"Influenza A, B",0
2009,11,MG,Feminino,SARS_CoV_2,0
2009,11,MG,Feminino,VSR,0
2009,11,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,11,MG,Feminino,Adenovirus,0
2009,12,MG,Feminino,"Influenza A, B",0
2009,12,MG,Feminino,SARS_CoV_2,0
2009,12,MG,Feminino,VSR,0
2009,12,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,12,MG,Feminino,Adenovirus,0
2009,13,MG,Feminino,"Influenza A, B",0
2009,13,MG,Feminino,SARS_CoV_2,0
2009,13,MG,Feminino,VSR,0
2009,13,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,13,MG,Feminino,Adenovirus,0
2009,14,MG,Feminino,"Influenza A, B",0
2009,14,MG,Feminino,SARS_CoV_2,0
2009,14,MG,Feminino,VSR,0
2009,14,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,14,MG,Feminino,Adenovirus,0
2009,15,MG,Feminino,"Influenza A, B",0
2009,15,MG,Feminino,SARS_CoV_2,0
2009,15,MG,Feminino,VSR,0
2009,15,MG,Feminino,"Parainfluenza 1, 2, 3",0
2009,15,MG,Feminino,Adenovirus,0
2011,9,MG,Feminino,"Influenza A, B",0
2011,9,MG,Feminino,SARS_CoV_2,0
2011,9,MG,Feminino,VSR,0
2011,9,MG,Feminino,"Parainfluenza 1, 2, 3",0
2011,9,MG,Feminino,Adenovirus,0
2009,1,ES,Feminino,"Influenza A, B",0
2009,1,ES,Feminino,SARS_CoV_2,0
2009,1,ES,Feminino,VSR,0
2009,1,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,1,ES,Feminino,Adenovirus,0
2009,2,ES,Feminino,"Influenza A, B",0
2009,2,ES,Feminino,SARS_CoV_2,0
2009,2,ES,Feminino,VSR,0
2009,2,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,2,ES,Feminino,Adenovirus,0
2009,3,ES,Feminino,"Influenza A, B",0
2009,3,ES,Feminino,SARS_CoV_2,0
2009,3,ES,Feminino,VSR,0
2009,3,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,3,ES,Feminino,Adenovirus,0
2009,4,ES,Feminino,"Influenza A, B",0
2009,4,ES,Feminino,SARS_CoV_2,0
2009,4,ES,Feminino,VSR,0
2009,4,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,4,ES,Feminino,Adenovirus,0
2009,5,ES,Feminino,"Influenza A, B",0
2009,5,ES,Feminino,SARS_CoV_2,0
2009,5,ES,Feminino,VSR,0
2009,5,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,5,ES,Feminino,Adenovirus,0
2009,6,ES,Feminino,"Influenza A, B",0
2009,6,ES,Feminino,SARS_CoV_2,0
2009,6,ES,Feminino,VSR,0
2009,6,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,6,ES,Feminino,Adenovirus,0
2009,7,ES,Feminino,"Influenza A, B",0
2009,7,ES,Feminino,SARS_CoV_2,0
2009,7,ES,Feminino,VSR,0
2009,7,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,7,ES,Feminino,Adenovirus,0
2009,8,ES,Feminino,"Influenza A, B",0
2009,8,ES,Feminino,SARS_CoV_2,0
2009,8,ES,Feminino,VSR,0
2009,8,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,8,ES,Feminino,Adenovirus,0
2009,9,ES,Feminino,"Influenza A, B",0
2009,9,ES,Feminino,SARS_CoV_2,0
2009,9,ES,Feminino,VSR,0
2009,9,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,9,ES,Feminino,Adenovirus,0
2009,10,ES,Feminino,"Influenza A, B",0
2009,10,ES,Feminino,SARS_CoV_2,0
2009,10,ES,Feminino,VSR,0
2009,10,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,10,ES,Feminino,Adenovirus,0
2009,11,ES,Feminino,"Influenza A, B",0
2009,11,ES,Feminino,SARS_CoV_2,0
2009,11,ES,Feminino,VSR,0
2009,11,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,11,ES,Feminino,Adenovirus,0
2009,12,ES,Feminino,"Influenza A, B",0
2009,12,ES,Feminino,SARS_CoV_2,0
2009,12,ES,Feminino,VSR,0
2009,12,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,12,ES,Feminino,Adenovirus,0
2009,13,ES,Feminino,"Influenza A, B",0
2009,13,ES,Feminino,SARS_CoV_2,0
2009,13,ES,Feminino,VSR,0
2009,13,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,13,ES,Feminino,Adenovirus,0
2009,14,ES,Feminino,"Influenza A, B",0
2009,14,ES,Feminino,SARS_CoV_2,0
2009,14,ES,Feminino,VSR,0
2009,14,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,14,ES,Feminino,Adenovirus,0
2009,15,ES,Feminino,"Influenza A, B",0
2009,15,ES,Feminino,SARS_CoV_2,0
2009,15,ES,Feminino,VSR,0
2009,15,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,15,ES,Feminino,Adenovirus,0
2009,16,ES,Feminino,"Influenza A, B",0
2009,16,ES,Feminino,SARS_CoV_2,0
2009,16,ES,Feminino,VSR,0
2009,16,ES,Feminino,"Parainfluenza 1, 2, 3",0
2009,16,ES,Feminino,Adenovirus,0
2010,1,ES,Feminino,"Influenza A, B",0
2010,1,ES,Feminino,SARS_CoV_2,0
2010,1,ES,Feminino,VSR,0
2010,1,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,1,ES,Feminino,Adenovirus,0
2010,2,ES,Feminino,"Influenza A, B",0
2010,2,ES,Feminino,SARS_CoV_2,0
2010,2,ES,Feminino,VSR,0
2010,2,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,2,ES,Feminino,Adenovirus,0
2010,3,ES,Feminino,"Influenza A, B",0
2010,3,ES,Feminino,SARS_CoV_2,0
2010,3,ES,Feminino,VSR,0
2010,3,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,3,ES,Feminino,Adenovirus,0
2010,4,ES,Feminino,"Influenza A, B",0
2010,4,ES,Feminino,SARS_CoV_2,0
2010,4,ES,Feminino,VSR,0
2010,4,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,4,ES,Feminino,Adenovirus,0
2010,5,ES,Feminino,"Influenza A, B",0
2010,5,ES,Feminino,SARS_CoV_2,0
2010,5,ES,Feminino,VSR,0
2010,5,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,5,ES,Feminino,Adenovirus,0
2010,6,ES,Feminino,"Influenza A, B",0
2010,6,ES,Feminino,SARS_CoV_2,0
2010,6,ES,Feminino,VSR,0
2010,6,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,6,ES,Feminino,Adenovirus,0
2010,7,ES,Feminino,"Influenza A, B",0
2010,7,ES,Feminino,SARS_CoV_2,0
2010,7,ES,Feminino,VSR,0
2010,7,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,7,ES,Feminino,Adenovirus,0
2010,8,ES,Feminino,"Influenza A, B",0
2010,8,ES,Feminino,SARS_CoV_2,0
2010,8,ES,Feminino,VSR,0
2010,8,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,8,ES,Feminino,Adenovirus,0
2010,9,ES,Feminino,"Influenza A, B",0
2010,9,ES,Feminino,SARS_CoV_2,0
2010,9,ES,Feminino,VSR,0
2010,9,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,9,ES,Feminino,Adenovirus,0
2010,10,ES,Feminino,"Influenza A, B",0
2010,10,ES,Feminino,SARS_CoV_2,0
2010,10,ES,Feminino,VSR,0
2010,10,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,10,ES,Feminino,Adenovirus,0
2010,14,ES,Feminino,"Influenza A, B",0
2010,14,ES,Feminino,SARS_CoV_2,0
2010,14,ES,Feminino,VSR,0
2010,14,ES,Feminino,"Parainfluenza 1, 2, 3",0
2010,14,ES,Feminino,Adenovirus,0
2011,1,ES,Feminino,"Influenza A, B",0
2011,1,ES,Feminino,SARS_CoV_2,0
2011,1,ES,Feminino,VSR,0
2011,1,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,1,ES,Feminino,Adenovirus,0
2011,2,ES,Feminino,"Influenza A, B",0
2011,2,ES,Feminino,SARS_CoV_2,0
2011,2,ES,Feminino,VSR,0
2011,2,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,2,ES,Feminino,Adenovirus,0
2011,5,ES,Feminino,"Influenza A, B",0
2011,5,ES,Feminino,SARS_CoV_2,0
2011,5,ES,Feminino,VSR,0
2011,5,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,5,ES,Feminino,Adenovirus,0
2011,6,ES,Feminino,"Influenza A, B",0
2011,6,ES,Feminino,SARS_CoV_2,0
2011,6,ES,Feminino,VSR,0
2011,6,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,6,ES,Feminino,Adenovirus,0
2011,7,ES,Feminino,"Influenza A, B",0
2011,7,ES,Feminino,SARS_CoV_2,0
2011,7,ES,Feminino,VSR,0
2011,7,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,7,ES,Feminino,Adenovirus,0
2011,8,ES,Feminino,"Influenza A, B",0
2011,8,ES,Feminino,SARS_CoV_2,0
2011,8,ES,Feminino,VSR,0
2011,8,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,8,ES,Feminino,Adenovirus,0
2011,9,ES,Feminino,"Influenza A, B",0
2011,9,ES,Feminino,SARS_CoV_2,0
2011,9,ES,Feminino,VSR,0
2011,9,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,9,ES,Feminino,Adenovirus,0
2011,10,ES,Feminino,"Influenza A, B",0
2011,10,ES,Feminino,SARS_CoV_2,0
2011,10,ES,Feminino,VSR,0
2011,10,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,10,ES,Feminino,Adenovirus,0
2011,11,ES,Feminino,"Influenza A, B",0
2011,11,ES,Feminino,SARS_CoV_2,0
2011,11,ES,Feminino,VSR,0
2011,11,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,11,ES,Feminino,Adenovirus,0
2011,12,ES,Feminino,"Influenza A, B",0
2011,12,ES,Feminino,SARS_CoV_2,0
2011,12,ES,Feminino,VSR,0
2011,12,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,12,ES,Feminino,Adenovirus,0
2011,13,ES,Feminino,"Influenza A, B",0
2011,13,ES,Feminino,SARS_CoV_2,0
2011,13,ES,Feminino,VSR,0
2011,13,ES,Feminino,"Parainfluenza 1, 2, 3",0
2011,13,ES,Feminino,Adenovirus,0
2011,14,ES,Feminino,"Influenza A, B",0
2011,14,ES,Feminino,SARS_CoV_2,0
